ED,Reported,AaronS. Foldenauer,DianneMorales,ScottM. Stringer,RaymondJ. McGuire,MayaD. Wiley,PaperboyLove Prince,ArtChang,KathrynA. Garcia,EricL. Adams,IsaacWright Jr.,ShaunDonovan,AndrewYang,JoycelynTaylor,WRITE-IN,,,,,,,,,,,,,,
AD39-ED49,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED50,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED51,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED52,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED53,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED54,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED55,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD39-ED56,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED1,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 2,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 3,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 4,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 5,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 6,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 7,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 8,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED 9,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED10,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED11,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED12,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED13,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED14,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED15,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED16,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED17,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED18,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED19,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED20,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED21,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED22,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED23,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED24,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED25,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED26,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED27,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED28,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED29,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED30,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED31,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED32,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED33,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED34,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED35,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED36,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED37,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED38,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED39,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED40,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED41,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED42,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED43,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED44,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED45,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED46,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED47,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED48,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED49,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED50,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED51,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED52,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED53,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED54,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED55,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED56,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED57,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED58,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED59,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD40-ED60,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED1,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 2,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 3,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 4,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 5,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 6,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 7,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 8,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED 9,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED10,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED11,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED12,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED13,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED14,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED15,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED16,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED17,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED18,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED19,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED20,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED21,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED22,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED23,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED24,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED25,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED26,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED27,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED28,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED29,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED30,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED31,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED32,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED33,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED34,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED35,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED36,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED37,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED38,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED39,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED40,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED41,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED42,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED43,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED44,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED45,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED46,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED47,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED48,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED49,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED50,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED51,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED52,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED53,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED54,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED55,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED56,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED57,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED58,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED59,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED60,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED61,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED62,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED63,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED64,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED65,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED66,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED67,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED68,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED69,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED70,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED71,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED72,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED73,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED74,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED75,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED76,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED77,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED78,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED79,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED80,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED81,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED82,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED83,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED84,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED85,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED86,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED87,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED88,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED89,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED90,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED91,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED92,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED93,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED94,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED95,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED96,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED97,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED98,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD41-ED99,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED1,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 2,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 3,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 4,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 5,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 6,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 7,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 8,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED 9,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED10,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED11,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED12,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED13,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED14,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED15,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED16,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED17,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED18,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED19,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED20,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED21,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED22,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED23,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED24,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED25,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED26,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED27,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED28,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED29,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED30,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED31,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED32,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED33,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED34,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED35,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED36,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED37,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED38,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED39,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED40,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED41,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED42,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED43,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED44,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED45,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED46,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED47,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED48,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED49,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED50,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED51,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED52,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED53,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED54,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED55,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED56,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED57,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED58,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED59,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED60,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED61,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED62,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED63,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED64,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED65,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED66,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED67,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED68,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED69,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED70,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED71,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED72,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED73,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED74,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED75,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED76,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED77,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED78,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED79,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED80,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED81,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD42-ED82,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED1,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 2,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 3,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 4,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 5,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 6,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 7,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 8,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED 9,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED10,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED11,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED12,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED13,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED14,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED15,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED16,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED17,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED18,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED19,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED20,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED21,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED22,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED23,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED24,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED25,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED26,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED27,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED28,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED29,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED30,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED31,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED32,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED33,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED34,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED35,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED36,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED37,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED38,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED39,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED40,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED41,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED42,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED43,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED44,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED45,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED46,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED47,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED48,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED49,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED50,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED51,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED52,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED53,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED54,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED55,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED56,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED57,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED58,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED59,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED60,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED61,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED62,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED63,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED64,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED65,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED66,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED67,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED68,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED69,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED70,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED71,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED72,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED73,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED74,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED75,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED76,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED77,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED78,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED79,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED80,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED81,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED82,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED83,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED84,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED85,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED86,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AD43-ED87,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-
